name,gppd_idnr,capacity_mw,latitude,longitude,primary_fuel,other_fuel1,other_fuel2,other_fuel3,commissioning_year,owner,source,url,geolocation_source,wepp_id,year_of_capacity_data,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,generation_gwh_2017,generation_gwh_2018,generation_gwh_2019,estimated_generation_gwh_2013,estimated_generation_gwh_2014,estimated_generation_gwh_2015,estimated_generation_gwh_2016,estimated_generation_gwh_2017,state,adj_latitude,adj_longitude,avg_air_temperature,avg_alpha,avg_aod,avg_asymmetry,avg_cld_opd_dcomp,avg_cld_reff_dcomp,avg_clearsky_dhi,avg_clearsky_dni,avg_clearsky_ghi,avg_cloud_press_acha,avg_cloud_type,avg_dew_point,avg_dhi,avg_dni,avg_ghi,avg_ozone,avg_relative_humidity,avg_solar_zenith_angle,avg_ssa,avg_surface_albedo,avg_surface_pressure,avg_total_precipitable_water,avg_wind_direction,avg_wind_speed,std_air_temperature,std_alpha,std_aod,std_asymmetry,std_cld_opd_dcomp,std_cld_reff_dcomp,std_clearsky_dhi,std_clearsky_dni,std_clearsky_ghi,std_cloud_press_acha,std_cloud_type,std_dew_point,std_dhi,std_dni,std_ghi,std_ozone,std_relative_humidity,std_solar_zenith_angle,std_ssa,std_surface_albedo,std_surface_pressure,std_total_precipitable_water,std_wind_direction,std_wind_speed,wind_u5,wind_5_10,wind_10_15,wind_15_20,wind_20_25,wind_o25,temp_u0,temp_0_10,temp_10_20,temp_20_30,temp_30_40,temp_o40,wind_power_density
BWC Wading River One  Two  Three CSG,USA0061069,3,42.0853,-71.5267,Solar,,,,2017,Ameresco BWC Wading River LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2019,,,,,0.406,4.575,4.866,,,,,4.88,Massachusetts,42.09,-71.54,9.28858447488584,1.23010273972603,0.176242305936073,0.60610502283105,4.44696689497717,3.85664155251142,53.3615296803653,314.537671232877,226.097260273973,134.461643835616,3.1291095890411,5.65582191780822,64.2804794520548,191.766095890411,168.232534246575,0.324608333333333,82.0148835616438,89.6827020547945,0.930389269406393,0.261369863013699,998.850456621005,1.89380136986301,211.786301369863,0.519783105022831,10.1698276681536,0.253307506088737,0.143551513696781,0.016827432548868,12.578140600721,8.66210534556318,68.0011986493724,358.553032824994,298.895653272183,244.12117450945,3.04031092675885,9.39495701144106,95.5241081370905,307.616141657915,253.04562399457,0.043344232724369,18.3217754577037,35.0731610243502,0.0295652914783,0.273080424043672,8.60686315673737,1.23632489589804,98.573106377612,0.327638845728863,1,0,0,0,0,0,0.175456621004566,0.321232876712329,0.321232876712329,0.173401826484018,0.008675799086758,0,0.228163175635611
Lemond Solar,USA0061072,5,44.081,-93.2859,Solar,,,,2017,Lemond Solar Center LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2019,,,,,3.765,8.443,7.989,,,,,8.14,Minnesota,44.09,-93.3,6.53938356164384,1.21163242009132,0.146108253424658,0.605071917808219,5.19113926940639,4.75894063926941,49.9748858447489,325.436187214612,223.965525114155,139.820091324201,3.54269406392694,2.35296803652968,63.3084474885845,191.128196347032,165.739383561644,0.319362328767123,77.0316655251142,89.6802146118722,0.935026255707762,0.395041095890411,969.585616438356,1.62333333333333,200.563584474886,3.4585502283105,12.4009059023892,0.189480199924819,0.101978029011445,0.006528430026057,14.7344677287648,10.4986648257924,61.9330195667723,366.639902457503,297.058433205359,245.980182700294,2.9991252990449,11.838837019193,94.9001894415243,308.767804292357,250.871829145842,0.038372742252822,17.0759384774554,34.0501811131045,0.02611966220226,0.326740332506518,7.70456032062564,1.12947186645267,99.4203718589716,1.9326585064952,0.790182648401826,0.205593607305936,0.004223744292237,0,0,0,0.286529680365297,0.276141552511416,0.267123287671233,0.163926940639269,0.006278538812785,0,52.2141155155956
Pemberton Road I,USA0061073,8.6,39.9818,-74.6974,Solar,,,,2017,NJR Clean Energy Ventures Corporation,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2019,,,,,6.755,12.495,13.428,,,,,16.43,New Jersey,39.97,-74.7,12.0535159817352,1.30833333333333,0.230265388127854,0.603889269406393,3.88779337899543,3.82650799086758,61.1842465753425,296.524885844749,228.204109589041,130.086643835616,3.02431506849315,8.50095890410959,70.9576484018265,183.071803652968,173.717694063927,0.310572374429224,82.4210684931507,89.7066221461187,0.934930365296804,0.165369863013699,1010.69474885845,2.17178082191781,208.153652968037,1.88730593607306,9.68777245430842,0.241484437671969,0.184541555313796,0.014009099258101,11.4777391247672,8.81018344518635,80.1537297391645,342.927239872321,300.410562491019,245.254247268723,3.03081248224933,9.33100854900959,103.34626997064,294.669533932161,256.951423206476,0.038374354834628,16.9608013596773,36.1472502325941,0.030702872567316,0.100137919527912,8.02578435012086,1.39205853528492,98.2173884106028,1.09272962750317,0.982305936073059,0.017694063926941,0,0,0,0,0.089497716894977,0.330936073059361,0.309817351598174,0.253082191780822,0.016666666666667,0,9.3219293200573
Pemberton Road II,USA0061074,8.6,39.9799,-74.7019,Solar,,,,2017,NJR Clean Energy Ventures Corporation,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2019,,,,,6.237,12.49,13.399,,,,,16.43,New Jersey,39.97,-74.7,12.0535159817352,1.30833333333333,0.230265388127854,0.603889269406393,3.88779337899543,3.82650799086758,61.1842465753425,296.524885844749,228.204109589041,130.086643835616,3.02431506849315,8.50095890410959,70.9576484018265,183.071803652968,173.717694063927,0.310572374429224,82.4210684931507,89.7066221461187,0.934930365296804,0.165369863013699,1010.69474885845,2.17178082191781,208.153652968037,1.88730593607306,9.68777245430842,0.241484437671969,0.184541555313796,0.014009099258101,11.4777391247672,8.81018344518635,80.1537297391645,342.927239872321,300.410562491019,245.254247268723,3.03081248224933,9.33100854900959,103.34626997064,294.669533932161,256.951423206476,0.038374354834628,16.9608013596773,36.1472502325941,0.030702872567316,0.100137919527912,8.02578435012086,1.39205853528492,98.2173884106028,1.09272962750317,0.982305936073059,0.017694063926941,0,0,0,0,0.089497716894977,0.330936073059361,0.309817351598174,0.253082191780822,0.016666666666667,0,9.3219293200573
Luning Energy,USA0061084,50,38.5469,-118.1916,Solar,,,,2017,Liberty Utilities (CalPeco Electric) LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2019,,,,,123.465,129.358,129.679,,,,,81.47,Nevada,38.53,-118.18,13.4672146118721,1.11265182648402,0.086778607305936,0.634416666666667,2.31045319634703,2.84155593607306,41.065296803653,381.028767123288,254.584132420091,82.1399543378995,2.24018264840183,-3.85941780821918,54.4463470319635,291.465410958904,223.355707762557,0.301584474885845,42.0100376712329,89.6746678082192,0.919703196347032,0.267123287671233,860.029794520548,1.04808219178082,221.582077625571,2.14522831050228,10.6502723829325,0.215982648252074,0.057170022570477,0.007088958282298,9.76773701083715,8.41347688929697,48.8742056075631,414.261998631726,331.400078950094,188.363328848246,2.95051763332116,6.20374190210984,79.9816622698054,381.467747536937,312.823517581963,0.035462246772948,23.6094142580491,36.8680935463032,0.024199108229405,0.111739416182998,5.02788143641038,0.602325002610406,103.530854260029,1.57415341251708,0.931392694063927,0.06837899543379,0.000228310502283,0,0,0,0.04851598173516,0.379109589041096,0.267123287671233,0.207876712328767,0.09703196347032,0.000342465753425,16.2586498270508
Stone Solar,USA0061085,5,34.5831,-79.0318,Solar,,,,2016,Stone Solar  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,70351,2019,,,,3.149,10.566,9.578,9.492,,,,,9.96,North Carolina,34.57,-79.02,15.6904109589041,1.26938242009132,0.189564657534247,0.604978310502283,3.41258904109589,3.35112100456621,56.8908675799087,318.77899543379,246.258904109589,103.703424657534,2.76335616438356,11.676598173516,71.4857305936073,211.147602739726,196.151141552511,0.29578698630137,81.3455799086758,89.6827157534247,0.946053652968037,0.156986301369863,1008.50799086758,2.65414383561644,165.156278538813,1.61380136986301,9.43132104882927,0.256679258770021,0.157564943600483,0.010982530123877,11.1381305964112,8.44785772600805,73.1386121229106,362.821693841863,319.024977337213,217.358462711882,3.07791583788615,8.91953375976029,106.355602484992,320.104417208866,281.346330208034,0.028760569858556,19.1668048142353,38.8048188048376,0.02603666799464,0.066458039733536,7.03383408894354,1.51685693944587,102.302049113483,0.881200238362115,0.997146118721461,0.002853881278539,0,0,0,0,0.04337899543379,0.237899543378995,0.321575342465753,0.332876712328767,0.064269406392694,0,5.29606114864032
Tripple State Farm,USA0061086,5,35.735,-80.7749,Solar,,,,2016,Tripple State Farm  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2019,,,,2.025,10.135,9.459,9.628,,,,,10.37,North Carolina,35.73,-80.78,14.2901826484018,1.36321118721461,0.172945764840183,0.601619863013698,3.56907420091324,3.58666666666667,54.1027397260274,325.702397260274,245.352739726027,119.078082191781,2.88059360730594,9.56826484018265,70.4464611872146,209.946347031963,192.812557077626,0.300659474885845,78.6611837899543,89.7205559360731,0.940223744292237,0.16427397260274,983.308219178082,2.28259132420091,188.713356164384,1.86818493150685,9.72211124183441,0.209080168939562,0.127496020263288,0.010335215676814,11.288597217776,8.44068811215633,67.5256500683365,367.85233834421,318.580564428068,237.072125171451,3.03817230779152,8.89785501847831,105.517129952933,320.188360798399,277.710816753441,0.027425297485898,19.8643302362135,38.2414927985342,0.025190057157291,0.092038297608573,6.7955112788518,1.31215929158775,106.463845363382,1.09772508329472,0.980936073059361,0.019063926940639,0,0,0,0,0.053881278538813,0.291438356164384,0.300228310502283,0.307990867579909,0.046461187214612,0,8.87886271269526
Wadesboro Farm 1,USA0061087,5,34.9911,-80.0973,Solar,,,,2015,Wadesboro Farm 1  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2019,,,,9.843,9.734,9.062,8.905,,,,9.53,10.28,North Carolina,35.01,-80.1,15.9940639269406,1.35451369863014,0.199505776255708,0.602579908675799,3.31653424657534,3.38299315068493,57.7544520547945,314.358219178082,244.551712328767,129.467123287671,2.70856164383562,10.5684931506849,73.3204337899543,205.245547945205,194.458904109589,0.299283561643836,76.5284657534247,89.7080833333333,0.945783105022831,0.148931506849315,1000.91894977169,2.49771689497717,182.390068493151,0.589018264840183,9.57306492555925,0.239848489170878,0.150331457715821,0.010083521436377,10.9736415286591,8.54198953117118,72.428125943364,358.282198843018,317.468959143881,256.705158531804,2.93733948122024,8.29919196230103,107.054611774061,311.543737415222,277.943585404111,0.029797952859561,22.04163325298,38.5919254258318,0.023588045254817,0.101817501088302,6.75992804751077,1.38794361610816,102.17079338092,0.30310108721809,1,0,0,0,0,0,0.034360730593607,0.239954337899543,0.327625570776256,0.311529680365297,0.086529680365297,0,0.24215390467354
Delco Farm,USA0061088,5,34.319,-78.2091,Solar,,,,2016,Delco Farm  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,67830,2019,,,,5.554,9.386,8.286,8.696,,,,,10.21,North Carolina,34.33,-78.22,16.6021689497717,1.2189897260274,0.168619063926941,0.610489726027397,3.28104680365297,4.2851301369863,53.7027397260274,323.660844748858,246.836301369863,115.905365296804,3.09440639269406,12.7627853881279,73.8659817351598,200.528767123288,191.749657534247,0.293272146118721,82.4773093607306,89.7116666666667,0.948748858447488,0.131506849315069,1011.59132420091,2.77737442922374,173.645433789954,0.209965753424658,9.0204141816208,0.281244291484501,0.121080026479869,0.011236351819343,10.1320940518,9.91477242404017,65.9594537263075,364.851737162785,319.830724929847,229.12469500607,3.08507465169556,8.71622030189703,108.954442881323,311.284222917405,274.399297844249,0.02833033936032,19.0845879183671,38.9208363704422,0.025330886737297,0.040309461579298,7.11626329398533,1.56053042483468,101.856565322227,0.172107534388771,1,0,0,0,0,0,0.028082191780822,0.213127853881278,0.321575342465753,0.378082191780822,0.059132420091324,0,0.02534760706042
Fisher Solar Farm - NC,USA0061089,5,35.2413,-80.0346,Solar,,,,2015,Fisher Solar Farm  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2019,,,,9.601,9.746,8.907,8.347,,,,9.53,10.49,North Carolina,35.25,-80.02,15.4430365296804,1.3553698630137,0.201901883561644,0.602579908675799,3.22314840182648,3.28086301369863,57.8858447488584,314.827511415525,243.90399543379,114.113926940639,2.60856164383562,10.2913242009132,71.3270547945205,210.481164383562,194.581849315069,0.303598630136986,77.7205559360731,89.7391837899543,0.943715753424657,0.137095890410959,997.085616438356,2.43110730593607,184.027511415525,0.603767123287671,9.68793661692947,0.239564102260255,0.158391273419058,0.010083521436377,10.5305940337668,8.44477695212781,73.4576974564994,358.912275816398,316.806142606435,236.670875332597,2.9325904104744,8.31247989415819,104.662555172577,317.718733285962,278.812853411801,0.029708413210319,21.6068810460457,38.4759108375488,0.026175017338132,0.013601132490682,7.54965138503288,1.40518256581839,103.083968726562,0.320718315669498,1,0,0,0,0,0,0.035616438356164,0.268835616438356,0.312785388127854,0.305593607305936,0.07716894977169,0,0.272196470775665
Kinston Davis Farm,USA0061090,5,35.2184,-77.6426,Solar,,,,2015,Kinston Davis Farm  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,69344,2019,,,,9.584,9.422,8.784,8.918,,,,9.38,9.07,North Carolina,35.21,-77.66,15.8655479452055,1.24660844748858,0.172265296803653,0.607688356164383,3.57440753424657,3.24790639269406,54.6246575342466,321.867808219178,245.034132420091,123.662671232877,2.72168949771689,12.0610273972603,71.2747716894977,206.611073059361,191.883789954338,0.299225342465753,82.5203139269406,89.688203196347,0.947695205479452,0.156904109589041,1011.33299086758,2.62551369863014,180.988127853881,2.01851598173516,9.09760946553694,0.260482853574406,0.128692786379066,0.010986132875705,11.5550196021101,8.29804683105704,67.574562128071,362.882451205501,318.01490315628,247.616603728788,3.00842574382346,8.47393623362171,105.036226423312,315.032250999203,275.971623867667,0.028719516644579,18.2052366056364,38.5009842798309,0.022916779655919,0.013262538015709,7.16384939028415,1.5114776890867,104.270475451266,1.06289949286674,0.982762557077626,0.017237442922375,0,0,0,0,0.031164383561644,0.239497716894977,0.334018264840183,0.340639269406393,0.054680365296804,0,10.0601345926036
Laurinburg Farm,USA0061091,5,34.7644,-79.443,Solar,,,,2016,Laurinburg Farm  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,60377,2019,,,,10.162,10.082,9.327,8.032,,,,,10.2,North Carolina,34.77,-79.46,16.385696347032,1.32037100456621,0.186696529680365,0.605123287671233,3.36595547945205,2.88979680365297,57.1933789954338,317.050456621005,245.236643835616,118.839726027397,2.64965753424658,11.6873287671233,71.4897260273973,210.046461187215,195.425228310502,0.29656198630137,78.6222888127854,89.6680136986301,0.942667808219178,0.14827397260274,1005.11095890411,2.63304794520548,172.82100456621,1.79405251141553,9.51519427641078,0.245171893439645,0.139704246230734,0.011709316283257,11.0844091657071,7.30640876372505,72.2893778993535,359.207770433734,317.64016365363,245.857646884191,2.99755987088179,8.34673392973196,104.376572295785,315.470206440894,279.547657086785,0.027197150043411,19.9772088725868,38.7096352969352,0.023450504862393,0.039573500291411,7.35348632833159,1.42380538004965,106.063562905268,1.02953751951634,0.987100456621004,0.012899543378996,0,0,0,0,0.032534246575343,0.231849315068493,0.328196347031963,0.323059360730594,0.084360730593607,0,7.7235072394463
Independence Solar Farm,USA0061092,3,39.1171,-94.2882,Solar,,,,2017,MC Power Companies Inc,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2019,,,,,4.64,5.103,5.074,,,,,4.88,Missouri,39.13,-94.3,12.2816780821918,1.27699200913242,0.162413584474886,0.604434931506849,3.4451700913242,4.60122602739726,52.8260273972603,322.714269406393,235.886757990868,116.681506849315,2.99554794520548,7.20913242009132,67.3949771689498,209.15399543379,185.692922374429,0.309676255707763,75.5648744292237,89.6903127853881,0.938844748858448,0.211068493150685,982.673059360731,2.08095890410959,190.252397260274,3.03138127853881,11.2679710817075,0.232876748184145,0.118577105919898,0.005954574149829,10.6789272466863,10.7503514046444,66.2452331926465,363.944341581219,308.67013574585,223.736986153546,3.04383549442273,10.6959162469356,99.683988914991,316.888436150282,268.699854610522,0.029874363754306,19.3582866338878,36.564595265871,0.026521957945209,0.171391431250073,6.99901853857565,1.26946506303101,100.942282521478,1.69769260837356,0.861986301369863,0.136529680365297,0.00148401826484,0,0,0,0.151826484018265,0.255821917808219,0.275799086757991,0.272260273972603,0.044292237442922,0,34.8327823346195
Mills Anson Farm,USA0061093,5,34.9681,-79.9358,Solar,,,,2016,Mills Anson Farm  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2019,,,,5.616,9.697,8.677,8.689,,,,,10.28,North Carolina,34.97,-79.94,16.1060502283105,1.3496598173516,0.187373732876712,0.604728310502283,3.11246917808219,3.35824429223744,56.2375570776256,318.190182648402,245.193607305936,115.452853881279,2.68493150684932,10.6140410958904,71.664497716895,215.142123287671,197.780251141552,0.296378538812785,75.0313264840183,89.7110456621005,0.941356164383562,0.145013698630137,996.327625570776,2.47657534246575,177.915410958904,0.584954337899543,9.78945289851642,0.244363675158467,0.131033157514644,0.010883113826107,11.4068449584205,8.40938163042175,70.0424028809554,361.231197098895,318.221762161973,242.713502616945,3.03176506750316,8.52980319665428,104.940677392284,317.937004841441,280.703459526047,0.028430056698718,22.2002058785197,38.6127483863515,0.024628029023829,0.102539333335265,6.85931452347455,1.38239226091764,103.887793086853,0.295479059541114,1,0,0,0,0,0,0.034132420091324,0.252397260273973,0.297488584474886,0.322260273972603,0.093721461187215,0,0.230800695013577
Old Wire Farm,USA0061094,5,34.8178,-79.5139,Solar,,,,2017,Old Wire Farm  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2019,,,,0.445,11.058,9.767,10.147,,,,,8.14,North Carolina,34.81,-79.5,16.1125684931507,1.33839497716895,0.162107659817352,0.605487442922374,3.56254680365297,3.29902283105023,53.141894977169,325.76198630137,247.067123287671,115.641894977169,2.7824200913242,11.4257305936073,70.6131278538813,211.259931506849,194.837328767123,0.296758789954338,78.4388436073059,89.6879600456621,0.943159817351598,0.166109589041096,1004.53401826484,2.59497716894977,170.900799086758,1.76901826484018,9.53240008569251,0.236576716147581,0.09532392524068,0.010497437275439,12.1269947372074,7.94306864516239,63.6508030493658,365.825157969433,320.243692620813,234.492777104578,3.0274484919596,8.53854034773426,104.485987945631,317.766154423027,278.311863770194,0.02717183885655,20.1340124242472,38.6888358438843,0.022968452296136,0.083922266975766,6.66554096566537,1.45154141796341,103.319019185186,0.959946224062084,0.992808219178082,0.007191780821918,0,0,0,0,0.03013698630137,0.241552511415525,0.327853881278539,0.319178082191781,0.081278538812785,0,6.852100733621
Railroad Farm 2,USA0061095,5,34.8079,-78.9505,Solar,,,,2014,Railroad Farm 2  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2019,,,,10.056,10.364,9.419,9.473,,,8.71,9.4,9.93,North Carolina,34.81,-78.94,16.0107305936073,1.30944292237443,0.188406415525114,0.606811643835616,3.47195890410959,3.40536529680365,56.8898401826484,315.89200913242,244.98401826484,116.256278538813,2.79611872146119,11.6133561643836,71.4286529680365,208.554908675799,194.500228310502,0.297167808219178,80.0351940639269,89.6807066210046,0.94400799086758,0.156438356164384,1006.18264840183,2.64662100456621,170.910616438356,2.28127853881279,9.34543201067949,0.264291912056866,0.137576705760726,0.010295015930321,11.7639414202059,8.53665702585389,71.4613769103898,358.987643648511,317.895714599965,237.321987518364,3.04711608615855,8.41631811744119,105.244008391429,315.996386674642,279.266281007411,0.028846510282356,19.7620766547099,38.6913156287413,0.022847467812891,0.076282996238389,6.81245638046509,1.4197739217152,104.258625899759,1.32876456165706,0.959931506849315,0.040068493150685,0,0,0,0,0.027511415525114,0.246917808219178,0.319748858447489,0.331050228310502,0.074771689497717,0,16.0381268073498
Sampson Solar,USA0061096,2,34.961,-78.4705,Solar,,,,2015,Sampson Solar  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,69684,2019,,,,4.097,4.143,3.686,3.861,,,,3.71,3.76,North Carolina,34.97,-78.46,15.7307534246575,1.25939611872146,0.171697340182648,0.608753424657534,4.19972716894977,2.86192123287671,54.8170091324201,321.646461187215,245.507762557078,115.561529680365,2.56449771689498,11.9771461187215,68.6003424657534,208.160844748858,190.407648401826,0.296699429223744,82.337149543379,89.6811506849315,0.946549086757991,0.161315068493151,1008.21484018265,2.67208904109589,171.510273972603,2.26592465753425,8.94678391125692,0.250926435368358,0.120793349530802,0.010456407646724,13.2934218817093,7.13092687211414,67.5689616148059,362.588195552043,318.226040658902,239.940258174066,2.93591286259534,8.35249507914506,102.025035985876,318.868037571461,276.890012716991,0.027341109256612,18.4854937083037,38.6175549296485,0.022588180559586,0.076031153800814,7.31264987963526,1.50425218342573,104.872775214559,1.33243770619825,0.962671232876712,0.036643835616438,0.000684931506849,0,0,0,0.031963470319635,0.247716894977169,0.33458904109589,0.336187214611872,0.049543378995434,0,16.1317778564884
Syncarpha Freetown,USA0061097,3.9,41.7689,-70.7865,Solar,,,,2016,Marie's Way Solar I  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2019,,,,0.45,6.452,6.322,6.81,,,,,6.11,Massachusetts,41.77,-70.78,9.74559360730594,1.15427511415525,0.151980342465753,0.609552511415525,4.04879794520548,4.55515753424657,50.5899543378995,323.925,227.978196347032,147.36803652968,3.36678082191781,6.64389269406393,65.8473744292238,187.480136986301,168.941666666667,0.319997602739726,83.9139052511416,89.6819851598174,0.93838698630137,0.196109589041096,1010.425456621,1.8899200913242,208.756735159817,2.94800228310502,8.79584175516346,0.243717919554967,0.122279514284206,0.018335551478772,11.4325620220665,10.1622743168176,64.0119701241572,365.125132069903,300.615291940289,260.769890919753,2.83569334734561,8.59216174910203,97.7400282430912,303.428154281932,252.406048163933,0.036308864896224,14.1503234078171,35.2411065904429,0.025540522276027,0.196276821682969,9.64215513323733,1.23413215880449,99.0269304053458,1.48757813347438,0.897945205479452,0.101255707762557,0.000799086757991,0,0,0,0.110730593607306,0.395890410958904,0.321461187214612,0.171004566210046,0.000913242009132,0,30.5279225311028
Kihei Solar Farm,USA0061099,2.9,20.7937,-156.4339,Solar,,,,2018,South Maui Renewable Resources LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2019,,,,,,2.855,3.145,,,,,4.72,Hawaii,20.81,-156.42,26.1482876712329,0.550586757990868,0.108400182648402,0.6764600456621,1.66340068493151,2.13158333333333,49.2595890410959,347.469178082192,279.318264840183,119.006506849315,1.87522831050228,20.0956621004566,73.4405251141552,258.758561643836,241.835388127854,0.273405707762557,85.4875970319635,89.7872043378995,0.955114155251142,0.15358904109589,1048.81735159817,3.45747716894977,98.6432648401827,5.87739726027397,1.37585068392608,0.207332752663279,0.051578833531399,0.011027808436041,6.50370686708492,6.26344575191,56.6264956605123,383.759030604567,355.16104210735,278.376430090277,2.37847617614242,1.61499237171875,110.140329238832,344.271800866559,321.43432981308,0.018093964894267,6.3759226614746,44.5454305942865,0.018907627669905,0.01350782179944,3.22921457570136,0.779236120907614,52.7836458113676,1.80950700473227,0.281278538812785,0.712328767123288,0.006392694063927,0,0,0,0,0,0,1,0,0,156.629312504643
Ku'ia Solar,USA0061101,2.9,20.886,-156.6579,Solar,,,,2018,Ku'ia Solar LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2019,,,,,,1.895,4.558,,,,,4.72,Hawaii,20.89,-156.66,25.4109817351598,0.561110730593607,0.089929874429224,0.676130136986301,1.56242351598174,2.54402853881279,45.3866438356164,358.462100456621,281.43299086758,107.344292237443,1.80947488584475,19.9299543378995,70.8432648401827,265.44098173516,244.19200913242,0.274377625570776,80.7614326484018,89.7857671232877,0.951924657534246,0.135753424657534,1027.53321917808,3.27046803652968,93.4118721461187,5.30787671232877,1.61507819470416,0.211085770128182,0.037949729292959,0.010959721002659,6.13435339736302,7.04407003539638,51.083338477577,392.219366186865,357.45467105188,260.457970740417,2.37598846492199,1.55303944082702,107.637430366136,351.636274545453,325.231832494381,0.020403841786754,6.6311765170315,44.524426933676,0.020719782624487,0.012918904934633,5.24189233950803,0.713171103558564,65.7844480355683,2.15425024585967,0.39703196347032,0.597260273972603,0.005707762557078,0,0,0,0,0,0,0.999200913242009,0.000799086757991,0,131.664447779562
Pima Community College - East Campus,USA0061104,1.3,32.1461,-110.9906,Solar,,,,2017,Tesla Inc.,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2019,,,,,0.447,0,2.952,,,,,2.9,Arizona,32.13,-110.98,20.1572146118721,1.16603310502283,0.098182979452055,0.616102739726027,2.14176940639269,2.81100570776256,44.1245433789954,374.299200913242,268.032077625571,67.5594748858448,2.0783105022831,2.51462328767123,55.8420091324201,304.04703196347,240.637100456621,0.288592922374429,41.7780068493151,89.7028447488585,0.921724885844749,0.210438356164384,922.920662100457,1.62101598173516,191.45296803653,2.46271689497717,9.75658707378615,0.255870894064119,0.073104201098787,0.012533733178098,9.9703139470397,9.71283400629072,53.0471909352012,409.277082181939,344.106743152985,175.626381602516,2.99718816086426,7.81355759421911,82.4566935877529,386.692498540202,327.972083562243,0.028902608391372,23.209365422891,39.96143849012,0.028585042898313,0.007608550167671,4.79654389655482,1.12015475925253,87.0971670575777,1.62511268797541,0.906963470319635,0.092808219178082,0.000228310502283,0,0,0,0.002625570776256,0.164611872146119,0.304908675799087,0.340981735159817,0.174771689497717,0.012100456621005,21.5104327506514
Manteca Land PV,USA0061115,1,37.8401,-121.2162,Solar,,,,2018,Manteca Land PV  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2019,,,,,0.018,1.895,1.979,,,,,1.62,California,37.85,-121.22,16.4692123287671,1.1105102739726,0.102932705479452,0.64288698630137,1.88421917808219,2.50367579908676,43.0190639269406,352.946575342466,245.617579908676,71.5114155251142,1.8763698630137,6.9048401826484,52.3647260273973,281.938926940639,219.852739726027,0.301853196347032,64.7733173515982,89.7051643835616,0.921270547945205,0.145753424657534,1003.04646118721,1.66615296803653,245.74600456621,2.16682648401826,8.49024034493334,0.238982149816624,0.053314199835465,0.008803331382439,8.27314042935529,7.47495527726935,49.753921642002,387.896426620658,321.474300174496,186.139670781474,2.78538071477043,4.35562794984513,73.1860468557839,366.219101011786,308.03957412588,0.031136650522577,27.2878006441556,37.2105011853661,0.022264389942622,0.014962767326933,5.29305664659077,0.625644357798844,64.8195720803198,1.26636320759298,0.972945205479452,0.027054794520548,0,0,0,0,0.001141552511416,0.209018264840183,0.494634703196347,0.195433789954338,0.095776255707763,0.003995433789954,13.3343709284784
